user_id,model_name,accuracy_train,precision_train,recall_train,f1_train,accuracy_test,precision_test,recall_test,f1_test,best_params,top_10_features,coherence_analysis.best_num_topics,coherence_analysis.entity_coherence,coherence_analysis.local_coherence_embeddings,coherence_analysis.overall_coherence,originality_analysis.log_likelihood,readability_metrics.smog_index,sentiment_analysis.average_sentiment,sentiment_analysis.emotional_volatility,sentiment_analysis.variance_sentiment,stylistic_analysis.linguistic_metrics.average_sentence_length,stylistic_analysis.linguistic_metrics.average_tree_depth,stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD,stylistic_analysis.linguistic_metrics.max_subordination_depth,stylistic_analysis.rhetorical_devices.variety,stylistic_analysis.sentence_rhythm.std_dev_sentence_length,thematic_analysis.entropy_score,thematic_analysis.graph_density
A03922113RU44GENR8ATX,Random Forest,1.0,1.0,1.0,1.0,0.7991071428571429,0.7818181818181819,0.8037383177570093,0.7926267281105991,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}","originality_analysis.log_likelihood, stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD, stylistic_analysis.rhetorical_devices.variety, stylistic_analysis.linguistic_metrics.max_subordination_depth, sentiment_analysis.average_sentiment, readability_metrics.smog_index, coherence_analysis.entity_coherence, thematic_analysis.entropy_score, stylistic_analysis.linguistic_metrics.average_tree_depth, sentiment_analysis.emotional_volatility",0.02921915690530255,0.05184380530818117,0.042886897995867986,0.040577266915914706,0.15278167546239121,0.06630401931944711,0.06944098032269279,0.045787581094618834,0.03917882899661046,0.04144670284780684,0.04713209956081533,0.09710514801136272,0.07732778770934694,0.0797248015589701,0.04248331925335253,0.048243891668475626,0.028516037068843078
A1IZ4NX41GKU4X,Random Forest,0.9999969280440396,1.0,0.9999938584935499,0.9999969292373454,0.7657022787734313,0.7679230511128509,0.7605040982597779,0.7641955689666899,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}","originality_analysis.log_likelihood, thematic_analysis.entropy_score, coherence_analysis.entity_coherence, stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD, sentiment_analysis.variance_sentiment, coherence_analysis.local_coherence_embeddings, stylistic_analysis.sentence_rhythm.std_dev_sentence_length, stylistic_analysis.linguistic_metrics.average_tree_depth, stylistic_analysis.linguistic_metrics.average_sentence_length, coherence_analysis.overall_coherence",0.03175900124919751,0.06629697485353954,0.06179377310450354,0.056046275463403836,0.12093768338101206,0.05173285994103532,0.05451384087675442,0.05558801560314998,0.06336008073395721,0.05813043767996571,0.05964274304559666,0.06605662383658652,0.024507614189402723,0.04291849239167866,0.05975542743137956,0.0737597356030691,0.053200420615767643
A1V6CP5I0TOSAR,Random Forest,1.0,1.0,1.0,1.0,0.7742290748898678,0.7687793427230047,0.7546082949308756,0.7616279069767442,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}","originality_analysis.log_likelihood, stylistic_analysis.rhetorical_devices.variety, stylistic_analysis.sentence_rhythm.std_dev_sentence_length, thematic_analysis.graph_density, coherence_analysis.entity_coherence, stylistic_analysis.linguistic_metrics.average_tree_depth, stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD, sentiment_analysis.average_sentiment, sentiment_analysis.variance_sentiment, coherence_analysis.local_coherence_embeddings",0.028537718238681547,0.06959082276351312,0.05472396060965006,0.045827400738775205,0.11454760820794686,0.04704761505395948,0.05820037209992732,0.050968755416146004,0.05501162605066758,0.05255169233164592,0.06069497924349387,0.060329694489405075,0.020687145554061533,0.07841955383364928,0.07547594843781319,0.05470447568378553,0.07268063124687851
A264NN7JBX4UDQ,Random Forest,1.0,1.0,1.0,1.0,0.774470441644746,0.7807215332581736,0.7649820491576912,0.7727716557399916,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}","thematic_analysis.entropy_score, sentiment_analysis.variance_sentiment, originality_analysis.log_likelihood, coherence_analysis.entity_coherence, coherence_analysis.local_coherence_embeddings, sentiment_analysis.average_sentiment, stylistic_analysis.linguistic_metrics.average_tree_depth, stylistic_analysis.linguistic_metrics.average_sentence_length, thematic_analysis.graph_density, sentiment_analysis.emotional_volatility",0.03500063658317587,0.07026308566594808,0.0694494385800682,0.05569785363110914,0.07060574069728202,0.05593897166800246,0.06568021081586252,0.05892501034341238,0.07327101542730516,0.06182219801555353,0.06322031952304086,0.056364972418517977,0.02880081330845181,0.04057296311208705,0.05711059178317696,0.07764410341749599,0.05963207500951012
A2VE5IV9OD2SK1,Random Forest,0.9999982560501979,1.0,0.9999965100858519,0.999998255039881,0.7949606914400117,0.8000989749027925,0.7876590295370396,0.7938302692769014,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}","originality_analysis.log_likelihood, stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD, coherence_analysis.local_coherence_embeddings, coherence_analysis.entity_coherence, stylistic_analysis.linguistic_metrics.average_tree_depth, stylistic_analysis.rhetorical_devices.variety, thematic_analysis.entropy_score, thematic_analysis.graph_density, stylistic_analysis.linguistic_metrics.average_sentence_length, stylistic_analysis.sentence_rhythm.std_dev_sentence_length",0.028100496795454455,0.06157070059686612,0.0619505835062458,0.051605070201605256,0.14432516970223438,0.050281436154927375,0.04959777726159599,0.04956284071474149,0.055757573484706315,0.056842449737350684,0.06083663427433895,0.07450435019054207,0.02053523804189261,0.05988779337479662,0.05663294973105035,0.05986231343572533,0.058146622795926216
A2WNW8A4MOR7T7,Random Forest,1.0,1.0,1.0,1.0,0.813755922234929,0.8233830845771144,0.8033980582524272,0.8132678132678133,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}","originality_analysis.log_likelihood, stylistic_analysis.linguistic_metrics.average_tree_depth, stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD, thematic_analysis.entropy_score, stylistic_analysis.rhetorical_devices.variety, stylistic_analysis.sentence_rhythm.std_dev_sentence_length, coherence_analysis.entity_coherence, coherence_analysis.local_coherence_embeddings, stylistic_analysis.linguistic_metrics.average_sentence_length, sentiment_analysis.variance_sentiment",0.02825231628782315,0.06224867939781571,0.06066060396571945,0.04555806206601634,0.12114498828004774,0.04930107242779207,0.04722514309203367,0.044365289189491695,0.05428892301834401,0.055756525439343584,0.08652459290791648,0.07614147446949451,0.03395910921584176,0.06600384403685486,0.06313026271495333,0.06807590626976585,0.03736320722074571
A3CFNUD7VR2E1E,Random Forest,1.0,1.0,1.0,1.0,0.7759664420501657,0.7782785261489699,0.7704375536217674,0.7743381909114426,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}","originality_analysis.log_likelihood, stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD, coherence_analysis.entity_coherence, stylistic_analysis.rhetorical_devices.variety, stylistic_analysis.linguistic_metrics.average_tree_depth, coherence_analysis.local_coherence_embeddings, stylistic_analysis.linguistic_metrics.average_sentence_length, thematic_analysis.entropy_score, stylistic_analysis.sentence_rhythm.std_dev_sentence_length, sentiment_analysis.variance_sentiment",0.028886337635812834,0.07753127816445683,0.06174694207591459,0.049159096660546374,0.0980088806280097,0.05380561029224629,0.049224460973260484,0.04951235716603293,0.054744612606765546,0.061057634084373834,0.06707169351775037,0.09432108497087648,0.020036821512524474,0.07578500767532094,0.058368391486405574,0.06097513186364715,0.03976465868605563
AE861G0AY5RGT,Random Forest,1.0,1.0,1.0,1.0,0.7910447761194029,0.8378378378378378,0.7948717948717948,0.8157894736842105,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}","stylistic_analysis.linguistic_metrics.average_sentence_length, stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD, coherence_analysis.local_coherence_embeddings, stylistic_analysis.sentence_rhythm.std_dev_sentence_length, thematic_analysis.entropy_score, stylistic_analysis.rhetorical_devices.variety, originality_analysis.log_likelihood, coherence_analysis.overall_coherence, readability_metrics.smog_index, sentiment_analysis.variance_sentiment",0.024847609660622348,0.03795490249291402,0.08866368691128514,0.060386063097792465,0.0646458580708112,0.05112927432718968,0.04526688257190506,0.03728067489309595,0.047045123962352484,0.10955587374585704,0.04272889922460713,0.10331429256362423,0.029709158977793047,0.06477180952526787,0.07708082167754855,0.07423356801677553,0.0413855002805583
AHV4U78TUUDKI,Random Forest,1.0,1.0,1.0,1.0,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.8333333333333334,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}","sentiment_analysis.variance_sentiment, sentiment_analysis.average_sentiment, originality_analysis.log_likelihood, stylistic_analysis.linguistic_metrics.average_sentence_length, thematic_analysis.graph_density, coherence_analysis.local_coherence_embeddings, stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD, coherence_analysis.entity_coherence, thematic_analysis.entropy_score, stylistic_analysis.linguistic_metrics.average_tree_depth",0.029419238979110654,0.05464523075823176,0.06760045570455993,0.03597681362085196,0.08646098975371216,0.037922964032940966,0.12024914947800444,0.03236609220193176,0.1289631547231557,0.07594846167875152,0.0493344262375909,0.057838096255481954,0.04455832812022418,0.031195346407436365,0.025858261487881923,0.0501211400186912,0.07154185054144274
AYJGQBBK6KXZ7,Random Forest,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.9230769230769231,0.8888888888888888,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}","sentiment_analysis.variance_sentiment, sentiment_analysis.average_sentiment, originality_analysis.log_likelihood, readability_metrics.smog_index, stylistic_analysis.rhetorical_devices.variety, stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD, stylistic_analysis.linguistic_metrics.average_tree_depth, coherence_analysis.overall_coherence, thematic_analysis.entropy_score, stylistic_analysis.sentence_rhythm.std_dev_sentence_length",0.016119249592569326,0.00690527440292058,0.0165836355694444,0.03813984124880943,0.14426398282322053,0.0806812299983341,0.15895126047949815,0.009830178474715462,0.28539984667510887,0.0213444787056229,0.04139385186389372,0.05085910349592689,0.0053302642089094856,0.058229320355430776,0.02204387738612666,0.030314001751348938,0.013610602968119867
