user_id,model_name,accuracy_train,precision_train,recall_train,f1_train,accuracy_test,precision_test,recall_test,f1_test,best_params,top_10_features,coherence_analysis.best_num_topics,coherence_analysis.entity_coherence,coherence_analysis.local_coherence_embeddings,coherence_analysis.overall_coherence,originality_analysis.log_likelihood,readability_metrics.smog_index,sentiment_analysis.average_sentiment,sentiment_analysis.emotional_volatility,sentiment_analysis.variance_sentiment,stylistic_analysis.linguistic_metrics.average_sentence_length,stylistic_analysis.linguistic_metrics.average_tree_depth,stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD,stylistic_analysis.linguistic_metrics.max_subordination_depth,stylistic_analysis.rhetorical_devices.variety,stylistic_analysis.sentence_rhythm.std_dev_sentence_length,thematic_analysis.entropy_score,thematic_analysis.graph_density
1d0gmfl,Random Forest,1.0,1.0,1.0,1.0,0.8078175895765473,0.803448275862069,0.7925170068027211,0.797945205479452,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}","stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD, originality_analysis.log_likelihood, sentiment_analysis.emotional_volatility, coherence_analysis.local_coherence_embeddings, sentiment_analysis.average_sentiment, sentiment_analysis.variance_sentiment, coherence_analysis.overall_coherence, readability_metrics.smog_index, coherence_analysis.entity_coherence, stylistic_analysis.sentence_rhythm.std_dev_sentence_length",0.03695140530514672,0.06052105675830924,0.07312646948411877,0.061768264919472286,0.0973743082632055,0.06103037124053281,0.0659622444818963,0.08965645642297237,0.0630203916273237,0.059315296113495335,0.056126115733257445,0.09806829274453781,0.021893381540951003,0.035713611378511145,0.05958378994104805,0.044069743878664386,0.01581880016655721
1twytku,Random Forest,1.0,1.0,1.0,1.0,0.8076358296622613,0.8017751479289941,0.808955223880597,0.8053491827637445,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}","readability_metrics.smog_index, sentiment_analysis.variance_sentiment, stylistic_analysis.linguistic_metrics.average_tree_depth, stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD, stylistic_analysis.linguistic_metrics.average_sentence_length, originality_analysis.log_likelihood, sentiment_analysis.average_sentiment, coherence_analysis.overall_coherence, stylistic_analysis.sentence_rhythm.std_dev_sentence_length, coherence_analysis.entity_coherence",0.03283310382851527,0.054656729437909925,0.05454735761068952,0.0627050469532284,0.07445118555772075,0.11937911103735277,0.06857069730255878,0.039301586834490095,0.08815432356893606,0.07552692936523865,0.08112421163179252,0.07705744052142344,0.02903109854849223,0.04172083446338094,0.06081892945506217,0.02945210676843742,0.01066930711477112
2cf5cxg,Random Forest,1.0,1.0,1.0,1.0,0.7794561933534743,0.7976190476190477,0.7745664739884393,0.7859237536656891,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}","stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD, originality_analysis.log_likelihood, coherence_analysis.overall_coherence, coherence_analysis.entity_coherence, stylistic_analysis.linguistic_metrics.average_sentence_length, sentiment_analysis.variance_sentiment, stylistic_analysis.linguistic_metrics.average_tree_depth, stylistic_analysis.sentence_rhythm.std_dev_sentence_length, stylistic_analysis.rhetorical_devices.variety, coherence_analysis.local_coherence_embeddings",0.03275733075965676,0.06479490422876318,0.05608438677000076,0.08563576967223321,0.08704769232367043,0.05467997833050442,0.055677133745185445,0.0429762841806716,0.0637267463078601,0.06403980968443913,0.0634994571690276,0.11099931539070367,0.030205965601305926,0.05772939464199897,0.06198128647965103,0.04011502509260524,0.028049519621722627
2djomaf,Random Forest,1.0,1.0,1.0,1.0,0.8024316109422492,0.8306709265175719,0.771513353115727,0.8,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}","originality_analysis.log_likelihood, coherence_analysis.overall_coherence, stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD, coherence_analysis.entity_coherence, readability_metrics.smog_index, sentiment_analysis.average_sentiment, sentiment_analysis.variance_sentiment, coherence_analysis.local_coherence_embeddings, stylistic_analysis.sentence_rhythm.std_dev_sentence_length, stylistic_analysis.linguistic_metrics.average_sentence_length",0.033107461484803404,0.08018628779566443,0.06338143594067208,0.09800375439392738,0.10523639744900816,0.07674487036219663,0.07205621937678465,0.04091566671345086,0.06899877281419804,0.05391357899141279,0.052274563039074406,0.08160916951932179,0.030192894333385945,0.03812068544897335,0.0542655642969714,0.03836341089527278,0.012629267144881953
2iwgfra,Random Forest,1.0,1.0,1.0,1.0,0.7981790591805766,0.8029850746268656,0.8005952380952381,0.8017883755588674,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}","stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD, sentiment_analysis.variance_sentiment, originality_analysis.log_likelihood, sentiment_analysis.average_sentiment, stylistic_analysis.linguistic_metrics.average_tree_depth, readability_metrics.smog_index, stylistic_analysis.sentence_rhythm.std_dev_sentence_length, stylistic_analysis.linguistic_metrics.average_sentence_length, coherence_analysis.overall_coherence, coherence_analysis.local_coherence_embeddings",0.047378584059318364,0.05721972281576754,0.060163487662628495,0.06340319178871742,0.08035974781069871,0.06897262133541406,0.07387437171835737,0.05698294553567584,0.08359457249264217,0.06496970721600231,0.07312172883273498,0.0854568608674058,0.02654484757508898,0.04344227065552061,0.0652925743142701,0.043201779472202384,0.006020985847554897
5suhdrf,Random Forest,1.0,1.0,1.0,1.0,0.8185840707964602,0.8089887640449438,0.8396501457725948,0.8240343347639485,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}","stylistic_analysis.linguistic_metrics.average_tree_depth, originality_analysis.log_likelihood, sentiment_analysis.variance_sentiment, readability_metrics.smog_index, stylistic_analysis.sentence_rhythm.std_dev_sentence_length, stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD, sentiment_analysis.average_sentiment, stylistic_analysis.linguistic_metrics.average_sentence_length, coherence_analysis.overall_coherence, thematic_analysis.graph_density",0.05455265312587815,0.050513160074436424,0.05314827566322829,0.055849075018480555,0.08454679230804135,0.07643917340151339,0.06334907727059953,0.04417419337857974,0.07876397699828332,0.06039651178054506,0.09717939963773616,0.0662168078386048,0.02559538035177608,0.03541423008631785,0.07391385503751306,0.025115542109642976,0.05483189591882316
67x5igk,Random Forest,1.0,1.0,1.0,1.0,0.7820895522388059,0.8087774294670846,0.7521865889212828,0.7794561933534743,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}","readability_metrics.smog_index, stylistic_analysis.sentence_rhythm.std_dev_sentence_length, originality_analysis.log_likelihood, stylistic_analysis.linguistic_metrics.average_tree_depth, coherence_analysis.overall_coherence, stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD, stylistic_analysis.linguistic_metrics.average_sentence_length, sentiment_analysis.average_sentiment, sentiment_analysis.variance_sentiment, coherence_analysis.local_coherence_embeddings",0.03563293502160489,0.05069409053897629,0.05691187407959596,0.07239363848077933,0.07503963258630802,0.1076928285189333,0.065677486615505,0.04703429079497563,0.06226422329390777,0.0665414104578586,0.07494252043616001,0.06676703509194773,0.03635093336864614,0.0518249606359259,0.08518402324386336,0.03771512003950704,0.007332996795504942
6eniugs,Random Forest,1.0,1.0,1.0,1.0,0.85062893081761,0.8501529051987767,0.8580246913580247,0.8540706605222734,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}","stylistic_analysis.linguistic_metrics.average_sentence_length, stylistic_analysis.linguistic_metrics.average_tree_depth, stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD, sentiment_analysis.emotional_volatility, readability_metrics.smog_index, coherence_analysis.overall_coherence, sentiment_analysis.variance_sentiment, originality_analysis.log_likelihood, coherence_analysis.local_coherence_embeddings, sentiment_analysis.average_sentiment",0.0354649651221216,0.05519356340717238,0.05817619473653744,0.075417111209392,0.07072682364326582,0.07587364169096661,0.05547029035079985,0.07631483605255553,0.0751535936270309,0.09456577379500967,0.08180718874526333,0.08008881802322147,0.028986198808354246,0.03895527764151218,0.04692050616518864,0.03889659747302457,0.01198861950858371
6s8iade,Random Forest,1.0,1.0,1.0,1.0,0.7852112676056338,0.7755102040816326,0.8028169014084507,0.7889273356401384,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}","stylistic_analysis.sentence_rhythm.std_dev_sentence_length, stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD, coherence_analysis.local_coherence_embeddings, stylistic_analysis.linguistic_metrics.average_sentence_length, stylistic_analysis.rhetorical_devices.variety, coherence_analysis.overall_coherence, sentiment_analysis.average_sentiment, stylistic_analysis.linguistic_metrics.average_tree_depth, sentiment_analysis.variance_sentiment, originality_analysis.log_likelihood",0.03637276039825218,0.05274532684159612,0.07706246257897509,0.0654529050950821,0.054021981775522206,0.04994979039192158,0.06448088532647749,0.05361793668043014,0.06081491272884843,0.06604352599083452,0.061129668677036196,0.09837322885438186,0.03481700112430571,0.0657432380457693,0.11873937921283628,0.03145821208503902,0.00917678419269167
7dtqnsr,Random Forest,1.0,1.0,1.0,1.0,0.8068181818181818,0.8131147540983606,0.8,0.8065040650406504,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}","sentiment_analysis.variance_sentiment, sentiment_analysis.average_sentiment, stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD, sentiment_analysis.emotional_volatility, stylistic_analysis.linguistic_metrics.average_sentence_length, originality_analysis.log_likelihood, stylistic_analysis.sentence_rhythm.std_dev_sentence_length, stylistic_analysis.linguistic_metrics.average_tree_depth, coherence_analysis.overall_coherence, coherence_analysis.entity_coherence",0.04370539678102178,0.05361038565069049,0.05303198181528264,0.05477101014502726,0.06103201975999725,0.050384504369137065,0.09614283778533773,0.06902900190452248,0.13021496382534853,0.06833269798813436,0.05508877247457366,0.09452818276018249,0.024524688267342235,0.029975835444761855,0.055778605674944616,0.04200640728903027,0.017842708064665216
